Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
long-chain fatty-acyl-CoA biosynthetic process (GO:0035338)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	ELOVL1
melanosome transport (GO:0032402)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	MLPH
tRNA metabolic process (GO:0006399)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	SARS1
neuron projection development (GO:0031175)	3/171	0.12222119598083066	0.31119900546710993	0	0	2.529547790339157	5.316914159247851	GSK3B;GBA;TBC1D23
positive regulation of protein catabolic process (GO:0045732)	2/85	0.12230058548596437	0.31119900546710993	0	0	3.4036144578313254	7.15192469089807	GSK3B;FAF1
protein transport (GO:0015031)	5/369	0.12284667856949656	0.31119900546710993	0	0	1.9545600385016444	4.098357094660756	RAB3B;MACF1;TFRC;STXBP3;PPT1
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	3/172	0.12378037472311333	0.31119900546710993	0	0	2.5144523434506834	5.253310645685352	NOTCH2;RAP1A;SHC1
central nervous system development (GO:0007417)	4/268	0.12382404983223996	0.31119900546710993	0	0	2.151295564339043	4.493827695273601	SYNJ1;MTF1;PPT1;TBC1D23
regulation of Ras protein signal transduction (GO:0046578)	2/86	0.12465597774250063	0.31119900546710993	0	0	3.3629251700680274	7.002274428698776	NOTCH2;SHC1
glucose homeostasis (GO:0042593)	2/86	0.12465597774250063	0.31119900546710993	0	0	3.3629251700680274	7.002274428698776	PRKAA2;LEPR
positive regulation of protein phosphorylation (GO:0001934)	5/371	0.12488064642035249	0.31119900546710993	0	0	1.9436799489449963	4.043625597431833	RAP1A;TFRC;CSF1;CD80;LEPR
atrioventricular valve morphogenesis (GO:0003181)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	HEYL
cardiac atrium morphogenesis (GO:0003209)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	NOTCH2
regulation of centriole replication (GO:0046599)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	SPICE1
cardiac muscle cell contraction (GO:0086003)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	ATP1A1
cellular response to glucagon stimulus (GO:0071377)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	PRKACB
DNA alkylation (GO:0006305)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	DMAP1
peptidyl-lysine dimethylation (GO:0018027)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	ASH1L
DNA methylation or demethylation (GO:0044728)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	DMAP1
regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033139)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	GADD45A
endocardial cushion morphogenesis (GO:0003203)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	HEYL
establishment of melanosome localization (GO:0032401)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	MLPH
establishment of skin barrier (GO:0061436)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	TMEM79
establishment or maintenance of apical/basal cell polarity (GO:0035088)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	DLG1
excitatory postsynaptic potential (GO:0060079)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	GSK3B
fatty acid transmembrane transport (GO:1902001)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	PRKAA2
regulation of water loss via skin (GO:0033561)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	TMEM79
positive regulation of establishment of protein localization (GO:1904951)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	CCT8
heparan sulfate proteoglycan biosynthetic process (GO:0015012)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	HS2ST1
histone deubiquitination (GO:0016578)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	USP16
sphingosine metabolic process (GO:0006670)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	GBA
mesenchymal cell development (GO:0014031)	1/19	0.1266701384150746	0.31119900546710993	0	0	7.817178881008668	16.15161194256294	HEYL
positive regulation of developmental process (GO:0051094)	3/177	0.13168406258412746	0.3182565514369477	0	0	2.4415777722649468	4.949931941138634	TFRC;TMEM79;PHLDB2
glycerophospholipid biosynthetic process (GO:0046474)	3/177	0.13168406258412746	0.3182565514369477	0	0	2.4415777722649468	4.949931941138634	SLC44A3;SYNJ1;PIP5K1A
base-excision repair, AP site formation (GO:0006285)	1/20	0.1328766671456546	0.3182565514369477	0	0	7.405375139977604	14.946519655220376	MUTYH
cardiac epithelial to mesenchymal transition (GO:0060317)	1/20	0.1328766671456546	0.3182565514369477	0	0	7.405375139977604	14.946519655220376	HEYL
cellular monovalent inorganic cation homeostasis (GO:0030004)	1/20	0.1328766671456546	0.3182565514369477	0	0	7.405375139977604	14.946519655220376	ATP1A1
cortical actin cytoskeleton organization (GO:0030866)	1/20	0.1328766671456546	0.3182565514369477	0	0	7.405375139977604	14.946519655220376	DLG1
regulation of tissue remodeling (GO:0034103)	1/20	0.1328766671456546	0.3182565514369477	0	0	7.405375139977604	14.946519655220376	LEPR
positive regulation of cyclin-dependent protein kinase activity (GO:1904031)	1/20	0.1328766671456546	0.3182565514369477	0	0	7.405375139977604	14.946519655220376	PSRC1
glucose transmembrane transport (GO:1904659)	1/20	0.1328766671456546	0.3182565514369477	0	0	7.405375139977604	14.946519655220376	SLC5A3
positive regulation of nitrogen compound metabolic process (GO:0051173)	1/20	0.1328766671456546	0.3182565514369477	0	0	7.405375139977604	14.946519655220376	GBA
positive regulation of peptidyl-lysine acetylation (GO:2000758)	1/20	0.1328766671456546	0.3182565514369477	0	0	7.405375139977604	14.946519655220376	PRKAA2
lipopolysaccharide-mediated signaling pathway (GO:0031663)	1/20	0.1328766671456546	0.3182565514369477	0	0	7.405375139977604	14.946519655220376	BCL10
protein modification by small protein removal (GO:0070646)	4/276	0.13371072034885678	0.3182565514369477	0	0	2.087169650468883	4.199545247277074	SENP7;USP16;OTUD7B;MYSM1
positive regulation of autophagy (GO:0010508)	2/90	0.1341844176752398	0.3182565514369477	0	0	3.2094155844155843	6.44624013600507	GSK3B;PRKAA2
plasma membrane bounded cell projection assembly (GO:0120031)	4/278	0.136232082068457	0.3182565514369477	0	0	2.071723262456363	4.129763542398889	IQCB1;RAP1A;PIP5K1A;HSPB11
negative regulation of mitotic cell cycle phase transition (GO:1901991)	2/92	0.13900904077575502	0.3182565514369477	0	0	3.137777777777778	6.191514277015729	DLG1;CDKN2C
regulation of lipid metabolic process (GO:0019216)	2/92	0.13900904077575502	0.3182565514369477	0	0	3.137777777777778	6.191514277015729	ZFP69;NFYC
Wnt signaling pathway (GO:0016055)	2/92	0.13900904077575502	0.3182565514369477	0	0	3.137777777777778	6.191514277015729	GSK3B;WNT2B
aerobic respiration (GO:0009060)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	SDHC
beta-catenin destruction complex disassembly (GO:1904886)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	GSK3B
regulation of cell-substrate junction assembly (GO:0090109)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	MACF1
regulation of cholesterol metabolic process (GO:0090181)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	FMO5
negative regulation of peptidyl-serine phosphorylation (GO:0033137)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	GADD45A
cellular response to steroid hormone stimulus (GO:0071383)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	ATP1A1
neurotrophin signaling pathway (GO:0038179)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	RAP1A
endocardial cushion development (GO:0003197)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	HEYL
epithelial cell development (GO:0002064)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	TMEM79
positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	BCL10
extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	GSK3B
focal adhesion assembly (GO:0048041)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	PIP5K1A
regulation of transcription by RNA polymerase III (GO:0006359)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	POLR3C
response to glucagon (GO:0033762)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	PRKACB
heparan sulfate proteoglycan metabolic process (GO:0030201)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	HS2ST1
hydrogen peroxide catabolic process (GO:0042744)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	PRDX1
intracellular lipid transport (GO:0032365)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	PRKAA2
linoleic acid metabolic process (GO:0043651)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	ELOVL1
melanosome localization (GO:0032400)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	MLPH
vacuolar acidification (GO:0007035)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	PPT1
zinc ion transport (GO:0006829)	1/21	0.13903939622838343	0.3182565514369477	0	0	7.034751773049646	13.879550896668956	SLC39A1
regulation of heart contraction (GO:0008016)	2/93	0.14143554551585436	0.3223037051284859	0	0	3.1031397174254316	6.069465649025487	GJA5;ATP1A1
visual perception (GO:0007601)	2/93	0.14143554551585436	0.3223037051284859	0	0	3.1031397174254316	6.069465649025487	GNAT2;CRYZ
negative regulation of MAPK cascade (GO:0043409)	2/94	0.14387117497742916	0.3223037051284859	0	0	3.069254658385093	5.950784488047219	DLG1;GBA
hemopoiesis (GO:0030097)	2/94	0.14387117497742916	0.3223037051284859	0	0	3.069254658385093	5.950784488047219	NOTCH2;WNT2B
antigen receptor-mediated signaling pathway (GO:0050851)	3/185	0.14468574572406348	0.3223037051284859	0	0	2.3333069807889952	4.510728427335177	VTCN1;BCL10;CD247
regulation of cardiac muscle cell membrane repolarization (GO:0099623)	1/22	0.145158632579542	0.3223037051284859	0	0	6.6994258696386355	12.929410352051812	GJA5
negative regulation of lymphocyte activation (GO:0051250)	1/22	0.145158632579542	0.3223037051284859	0	0	6.6994258696386355	12.929410352051812	VTCN1
negative regulation of phosphate metabolic process (GO:0045936)	1/22	0.145158632579542	0.3223037051284859	0	0	6.6994258696386355	12.929410352051812	CDKN2C
negative regulation of protein dephosphorylation (GO:0035308)	1/22	0.145158632579542	0.3223037051284859	0	0	6.6994258696386355	12.929410352051812	GSK3B
cellular response to nerve growth factor stimulus (GO:1990090)	1/22	0.145158632579542	0.3223037051284859	0	0	6.6994258696386355	12.929410352051812	RAP1A
osteoclast differentiation (GO:0030316)	1/22	0.145158632579542	0.3223037051284859	0	0	6.6994258696386355	12.929410352051812	CSF1
positive regulation of axon extension (GO:0045773)	1/22	0.145158632579542	0.3223037051284859	0	0	6.6994258696386355	12.929410352051812	MACF1
fatty-acyl-CoA metabolic process (GO:0035337)	1/22	0.145158632579542	0.3223037051284859	0	0	6.6994258696386355	12.929410352051812	PPT1
regulation of vacuole organization (GO:0044088)	1/22	0.145158632579542	0.3223037051284859	0	0	6.6994258696386355	12.929410352051812	ELAPOR1
maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)	1/22	0.145158632579542	0.3223037051284859	0	0	6.6994258696386355	12.929410352051812	ERI3
membrane lipid metabolic process (GO:0006643)	1/22	0.145158632579542	0.3223037051284859	0	0	6.6994258696386355	12.929410352051812	B4GALT4
zinc ion transmembrane transport (GO:0071577)	1/22	0.145158632579542	0.3223037051284859	0	0	6.6994258696386355	12.929410352051812	SLC39A1
regulation of gene expression (GO:0010468)	11/1079	0.14524627568529316	0.3223037051284859	0	0	1.4773279583726449	2.8502450605219773	NOTCH2;GSK3B;KDM4A;PRKAA2;TFRC;CSF1;NFYC;MTF2;PPIE;VTCN1;ZNF148
sensory perception of light stimulus (GO:0050953)	2/95	0.1463156799480647	0.3240050077061221	0	0	3.036098310291859	5.835346948142322	GNAT2;CRYZ
positive regulation of programmed cell death (GO:0043068)	4/286	0.14650876783038883	0.3240050077061221	0	0	2.012128687429335	3.8646352134176594	GADD45A;ADAMTSL4;FAF1;BCL10
glycosaminoglycan biosynthetic process (GO:0006024)	2/97	0.15123033456547758	0.32889139432664516	0	0	2.9718796992481202	5.613735753649975	B4GALT4;HS2ST1
artery development (GO:0060840)	1/23	0.15123468094132653	0.32889139432664516	0	0	6.394584139264991	12.078873668454536	GJA5
negative regulation of phosphoprotein phosphatase activity (GO:0032515)	1/23	0.15123468094132653	0.32889139432664516	0	0	6.394584139264991	12.078873668454536	GSK3B
regulation of interleukin-4 production (GO:0032673)	1/23	0.15123468094132653	0.32889139432664516	0	0	6.394584139264991	12.078873668454536	CD86
DNA methylation (GO:0006306)	1/23	0.15123468094132653	0.32889139432664516	0	0	6.394584139264991	12.078873668454536	DMAP1
regulation of protein export from nucleus (GO:0046825)	1/23	0.15123468094132653	0.32889139432664516	0	0	6.394584139264991	12.078873668454536	GSK3B
regulation of steroid metabolic process (GO:0019218)	1/23	0.15123468094132653	0.32889139432664516	0	0	6.394584139264991	12.078873668454536	FMO5
hexose transmembrane transport (GO:0008645)	1/23	0.15123468094132653	0.32889139432664516	0	0	6.394584139264991	12.078873668454536	SLC5A3
response to nutrient levels (GO:0031667)	1/23	0.15123468094132653	0.32889139432664516	0	0	6.394584139264991	12.078873668454536	PRKAA2
protein deacylation (GO:0035601)	1/23	0.15123468094132653	0.32889139432664516	0	0	6.394584139264991	12.078873668454536	PPT1
positive regulation of defense response (GO:0031349)	2/98	0.1537000008283823	0.33314274246525494	0	0	2.9407738095238094	5.50734186557652	POLR3C;S100A8
RNA splicing (GO:0008380)	2/98	0.1537000008283823	0.33314274246525494	0	0	2.9407738095238094	5.50734186557652	PRPF3;RNPC3
positive regulation of nucleic acid-templated transcription (GO:1903508)	6/511	0.1565842228369186	0.33314274246525494	0	0	1.6907105416423995	3.1348499690290006	CD86;PSRC1;USP16;SHC1;CD80;BCL10
positive regulation of cellular process (GO:0048522)	7/625	0.15717259367803774	0.33314274246525494	0	0	1.6142874265851612	2.987094815260101	CD86;PRKAA2;CSF1;SHC1;FAF1;S100A13;S100A8
negative regulation of neuron differentiation (GO:0045665)	1/24	0.1572678439946919	0.33314274246525494	0	0	6.116250385445575	11.31387002140436	GSK3B
negative regulation of stress fiber assembly (GO:0051497)	1/24	0.1572678439946919	0.33314274246525494	0	0	6.116250385445575	11.31387002140436	PHLDB2
negative regulation of synaptic transmission (GO:0050805)	1/24	0.1572678439946919	0.33314274246525494	0	0	6.116250385445575	11.31387002140436	SYT11
regulation of keratinocyte proliferation (GO:0010837)	1/24	0.1572678439946919	0.33314274246525494	0	0	6.116250385445575	11.31387002140436	NOTCH2
establishment of mitotic spindle orientation (GO:0000132)	1/24	0.1572678439946919	0.33314274246525494	0	0	6.116250385445575	11.31387002140436	GPSM2
extracellular matrix assembly (GO:0085029)	1/24	0.1572678439946919	0.33314274246525494	0	0	6.116250385445575	11.31387002140436	NTNG1
regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947)	1/24	0.1572678439946919	0.33314274246525494	0	0	6.116250385445575	11.31387002140436	ARNT
positive regulation of lamellipodium assembly (GO:0010592)	1/24	0.1572678439946919	0.33314274246525494	0	0	6.116250385445575	11.31387002140436	AKIRIN1
positive regulation of p38MAPK cascade (GO:1900745)	1/24	0.1572678439946919	0.33314274246525494	0	0	6.116250385445575	11.31387002140436	GADD45A
