Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of potassium ion export across plasma membrane (GO:1903764)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	DLG1
regulation of protein deubiquitination (GO:0090085)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	ZC3H12A
endosome to lysosome transport via multivesicular body sorting pathway (GO:0032510)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	CHMP2B
regulation of Rab protein signal transduction (GO:0032483)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	DENND4B
establishment of centrosome localization (GO:0051660)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	DLG1
exocrine system development (GO:0035272)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	IGSF3
regulation of skeletal muscle satellite cell proliferation (GO:0014842)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	AKIRIN1
fatty acid elongation, monounsaturated fatty acid (GO:0034625)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	ELOVL1
fatty acid elongation, polyunsaturated fatty acid (GO:0034626)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	ELOVL1
fatty acid elongation, saturated fatty acid (GO:0019367)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	ELOVL1
fatty acid elongation, unsaturated fatty acid (GO:0019368)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	ELOVL1
flavin-containing compound metabolic process (GO:0042726)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	FLAD1
regulation of T-helper 1 cell differentiation (GO:0045625)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	CD80
gap junction assembly (GO:0016264)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	GJA5
regulation of tubulin deacetylation (GO:0090043)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	PRKAA2
glycosylceramide biosynthetic process (GO:0046476)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	B4GALT3
Golgi disassembly (GO:0090166)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	PLK3
heart trabecula formation (GO:0060347)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	TGFBR3
response to increased oxygen levels (GO:0036296)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	ATP6V1A
histone H3-K9 methylation (GO:0051567)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	SETDB1
hypotonic response (GO:0006971)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	MYLK
riboflavin metabolic process (GO:0006771)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	FLAD1
sphingosine-1-phosphate receptor signaling pathway (GO:0003376)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	S1PR1
marginal zone B cell differentiation (GO:0002315)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	NOTCH2
membrane fission (GO:0090148)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	SH3GLB1
membrane invagination (GO:0010324)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	FNBP1L
tRNA threonylcarbamoyladenosine metabolic process (GO:0070525)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	TRIT1
miRNA catabolic process (GO:0010587)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	TUT4
miRNA loading onto RISC involved in gene silencing by miRNA (GO:0035280)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	ADAR
very long-chain fatty acid catabolic process (GO:0042760)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	ABCD3
mitral valve development (GO:0003174)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	GJA5
modulation by symbiont of host apoptotic process (GO:0052150)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	SFPQ
xenobiotic catabolic process (GO:0042178)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	CRYZ
negative regulation by host of viral genome replication (GO:0044828)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	ZC3H12A
negative regulation of axon regeneration (GO:0048681)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	CERS2
negative regulation of catecholamine secretion (GO:0033604)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	SYT11
negative regulation of digestive system process (GO:0060457)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	PTGER3
negative regulation of glycogen metabolic process (GO:0070874)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	GSK3B
negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	PARP14
negative regulation of nervous system process (GO:0031645)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	JAM2
negative regulation of oligodendrocyte differentiation (GO:0048715)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	DRD3
negative regulation of p38MAPK cascade (GO:1903753)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	DLG1
negative regulation of protein kinase activity by regulation of protein phosphorylation (GO:0044387)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	ADAR
negative regulation of response to interferon-gamma (GO:0060331)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	PARP14
negative regulation of T-helper 17 type immune response (GO:2000317)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	ZC3H12A
Notch receptor processing, ligand-dependent (GO:0035333)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	APH1A
nucleobase biosynthetic process (GO:0046112)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	CTPS1
nucleobase catabolic process (GO:0046113)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	DPYD
pentose metabolic process (GO:0019321)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	FGGY
phospholipase C-activating dopamine receptor signaling pathway (GO:0060158)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	DRD3
positive regulation of catecholamine secretion (GO:0033605)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	CHRNB2
positive regulation of hormone metabolic process (GO:0032352)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	ARNT
positive regulation of miRNA metabolic process (GO:2000630)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	ZC3H12A
positive regulation of protein deubiquitination (GO:1903003)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	ZC3H12A
positive regulation of protein localization to centrosome (GO:1904781)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	GSK3B
positive regulation of T-helper 17 cell differentiation (GO:2000321)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	NFKBIZ
positive regulation of urine volume (GO:0035810)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	NPR1
positive regulation of vascular associated smooth muscle cell differentiation (GO:1905065)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	CTH
protein localization to cytoplasmic stress granule (GO:1903608)	1/7	0.21337420567487445	0.7638375373522555	0	0	4.784546805349183	7.390726867993192	YBX1
extracellular matrix organization (GO:0030198)	13/300	0.2143904499477267	0.7638375373522555	0	0	1.3046803755264698	2.0091508863293623	COL11A1;P3H1;F11R;ADAMTS4;ADAM15;ADAMTSL4;ADAMTS1;CTSK;COL8A1;COL6A3;CD47;JAM2;DDR2
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	4/71	0.21729649208327503	0.7638375373522555	0	0	1.7161060369792827	2.619623054798195	LSM10;DLG1;CDKN2C;ADAMTS1
regulation of glycolytic process (GO:0006110)	4/71	0.21729649208327503	0.7638375373522555	0	0	1.7161060369792827	2.619623054798195	HDAC4;PRKAA2;ZBTB20;ARNT
Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	4/71	0.21729649208327503	0.7638375373522555	0	0	1.7161060369792827	2.619623054798195	VAV3;FCGR3A;CD247;FCGR1A
mitochondrial ATP synthesis coupled electron transport (GO:0042775)	4/71	0.21729649208327503	0.7638375373522555	0	0	1.7161060369792827	2.619623054798195	NDUFS5;NDUFA10;SDHC;UQCRH
purine-containing compound biosynthetic process (GO:0072522)	2/26	0.21796101305603366	0.7638375373522555	0	0	2.3936011904761907	3.64650557487117	AMPD2;GART
regulation of biomineral tissue development (GO:0070167)	2/26	0.21796101305603366	0.7638375373522555	0	0	2.3936011904761907	3.64650557487117	S1PR1;DDR2
chaperone cofactor-dependent protein refolding (GO:0051085)	2/26	0.21796101305603366	0.7638375373522555	0	0	2.3936011904761907	3.64650557487117	DNAJB4;HSPA13
snRNA processing (GO:0016180)	2/26	0.21796101305603366	0.7638375373522555	0	0	2.3936011904761907	3.64650557487117	TOE1;INTS3
meiosis I (GO:0007127)	2/26	0.21796101305603366	0.7638375373522555	0	0	2.3936011904761907	3.64650557487117	FOXJ3;BRDT
negative regulation of macroautophagy (GO:0016242)	2/26	0.21796101305603366	0.7638375373522555	0	0	2.3936011904761907	3.64650557487117	RUBCN;TMEM39A
negative regulation of signaling receptor activity (GO:2000272)	2/26	0.21796101305603366	0.7638375373522555	0	0	2.3936011904761907	3.64650557487117	SLC6A9;CBLB
negative regulation of transposition (GO:0010529)	2/26	0.21796101305603366	0.7638375373522555	0	0	2.3936011904761907	3.64650557487117	MOV10;TUT4
positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	2/26	0.21796101305603366	0.7638375373522555	0	0	2.3936011904761907	3.64650557487117	LSM10;ADAMTS1
positive regulation of ion transmembrane transporter activity (GO:0032414)	2/26	0.21796101305603366	0.7638375373522555	0	0	2.3936011904761907	3.64650557487117	SLC6A9;PDZK1
purine ribonucleotide biosynthetic process (GO:0009152)	3/48	0.2193203816404106	0.7638375373522555	0	0	1.9156482861400894	2.9064631269633807	NPR1;AMPD2;ADCY5
base-excision repair (GO:0006284)	3/48	0.2193203816404106	0.7638375373522555	0	0	1.9156482861400894	2.9064631269633807	PRMT6;ADPRS;MUTYH
regulation of interleukin-2 production (GO:0032663)	3/48	0.2193203816404106	0.7638375373522555	0	0	1.9156482861400894	2.9064631269633807	CD86;CD80;GLMN
histone H4 acetylation (GO:0043967)	3/48	0.2193203816404106	0.7638375373522555	0	0	1.9156482861400894	2.9064631269633807	ING5;MEAF6;DMAP1
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	3/48	0.2193203816404106	0.7638375373522555	0	0	1.9156482861400894	2.9064631269633807	SYT11;ZC3H12A;SLAMF1
protein modification by small protein removal (GO:0070646)	12/276	0.22286063148971438	0.7638375373522555	0	0	1.3088437242515791	1.9648475514897719	PSMA5;SENP7;PSMB4;SENP5;USP16;PSMB2;USP21;USP33;ZC3H12A;OTUD7B;USP40;MYSM1
regulation of mRNA stability (GO:0043488)	7/146	0.22295129557792442	0.7638375373522555	0	0	1.4486533711561485	2.174141785264307	PSMA5;PSMB4;PSMB2;THRAP3;SERBP1;YBX1;GIGYF2
extrinsic apoptotic signaling pathway (GO:0097191)	4/72	0.22446836987712068	0.7638375373522555	0	0	1.6907813871817383	2.526062008056778	GSK3B;SORT1;DEDD;BOK
Fc-gamma receptor signaling pathway (GO:0038094)	4/72	0.22446836987712068	0.7638375373522555	0	0	1.6907813871817383	2.526062008056778	VAV3;FCGR3A;CD247;FCGR1A
cellular response to mechanical stimulus (GO:0071260)	3/49	0.2282471453443212	0.7638375373522555	0	0	1.8739065638566708	2.7683713873613582	GADD45A;BCL10;F11R
mitotic cytokinesis (GO:0000281)	3/49	0.2282471453443212	0.7638375373522555	0	0	1.8739065638566708	2.7683713873613582	SON;JTB;RHOC
oligosaccharide metabolic process (GO:0009311)	3/49	0.2282471453443212	0.7638375373522555	0	0	1.8739065638566708	2.7683713873613582	ST3GAL6;ST6GALNAC3;ST3GAL3
regulation of mRNA catabolic process (GO:0061013)	6/122	0.22957417814940123	0.7638375373522555	0	0	1.487456122238282	2.1888349470814754	PSMA5;MOV10;PSMB4;PSMB2;ZC3H12A;SERBP1
protein peptidyl-prolyl isomerization (GO:0000413)	2/27	0.23050016016241845	0.7638375373522555	0	0	2.297738095238095	3.3719392062488858	PPIE;PPIH
regulation of cardiac muscle cell contraction (GO:0086004)	2/27	0.23050016016241845	0.7638375373522555	0	0	2.297738095238095	3.3719392062488858	DLG1;GJA5
calcium-ion regulated exocytosis (GO:0017156)	2/27	0.23050016016241845	0.7638375373522555	0	0	2.297738095238095	3.3719392062488858	RIMS3;SYT11
regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)	2/27	0.23050016016241845	0.7638375373522555	0	0	2.297738095238095	3.3719392062488858	RNF168;EAF2
regulation of vascular endothelial growth factor production (GO:0010574)	2/27	0.23050016016241845	0.7638375373522555	0	0	2.297738095238095	3.3719392062488858	SARS1;ARNT
negative regulation of cation channel activity (GO:2001258)	2/27	0.23050016016241845	0.7638375373522555	0	0	2.297738095238095	3.3719392062488858	SLC6A9;DRD3
negative regulation of plasma membrane bounded cell projection assembly (GO:0120033)	2/27	0.23050016016241845	0.7638375373522555	0	0	2.297738095238095	3.3719392062488858	ODF2L;CEP97
nucleobase-containing small molecule interconversion (GO:0015949)	2/27	0.23050016016241845	0.7638375373522555	0	0	2.297738095238095	3.3719392062488858	CMPK1;CTPS1
peroxisomal membrane transport (GO:0015919)	2/27	0.23050016016241845	0.7638375373522555	0	0	2.297738095238095	3.3719392062488858	ABCD3;PEX11B
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	4/73	0.23170045893190097	0.7638375373522555	0	0	1.6661907852044127	2.4364872252252243	PSMA5;PSMB4;PSMB2;FCGR1A
regulation of anatomical structure morphogenesis (GO:0022603)	6/123	0.23508503572675968	0.7638375373522555	0	0	1.4746660525103639	2.13503327295999	CHRNB2;GSK3B;ZMYM6;KIF1A;PHLDB2;PAK2
iron ion transport (GO:0006826)	3/50	0.2372407674278223	0.7638375373522555	0	0	1.8339410850746742	2.6384539149953077	ATP6V1A;TFRC;MELTF
positive regulation of ion transport (GO:0043270)	3/50	0.2372407674278223	0.7638375373522555	0	0	1.8339410850746742	2.6384539149953077	CHRNB2;DLG1;MYLK
positive regulation of hydrolase activity (GO:0051345)	7/149	0.23787440179776137	0.7638375373522555	0	0	1.4178262981185463	2.036016241761472	BCAR3;GSK3B;RAP1A;F11R;RHOC;EVI5;CD200
mitochondrion organization (GO:0007005)	8/175	0.23875819120226285	0.7638375373522555	0	0	1.378072683461905	1.97381900511235	TOMM70;HAX1;MIGA1;MSTO1;MTX1;GBA;OMA1;GABPA
proteolysis involved in cellular protein catabolic process (GO:0051603)	4/74	0.23898891105722275	0.7638375373522555	0	0	1.6423027718550107	2.350690570768609	ZYG11B;CTSK;OTUD7B;OMA1
Fc receptor mediated stimulatory signaling pathway (GO:0002431)	4/74	0.23898891105722275	0.7638375373522555	0	0	1.6423027718550107	2.350690570768609	VAV3;FCGR3A;CD247;FCGR1A
sphingolipid biosynthetic process (GO:0030148)	4/74	0.23898891105722275	0.7638375373522555	0	0	1.6423027718550107	2.350690570768609	ELOVL1;GBA;PLPP3;CERS2
adenosine to inosine editing (GO:0006382)	1/8	0.23989273938890673	0.7638375373522555	0	0	4.100827849713436	5.854191644410584	ADAR
pyrimidine nucleobase catabolic process (GO:0006208)	1/8	0.23989273938890673	0.7638375373522555	0	0	4.100827849713436	5.854191644410584	DPYD
regulation of anion transport (GO:0044070)	1/8	0.23989273938890673	0.7638375373522555	0	0	4.100827849713436	5.854191644410584	PDZK1
axon extension involved in axon guidance (GO:0048846)	1/8	0.23989273938890673	0.7638375373522555	0	0	4.100827849713436	5.854191644410584	ALCAM
benzene-containing compound metabolic process (GO:0042537)	1/8	0.23989273938890673	0.7638375373522555	0	0	4.100827849713436	5.854191644410584	KYAT3
carbohydrate phosphorylation (GO:0046835)	1/8	0.23989273938890673	0.7638375373522555	0	0	4.100827849713436	5.854191644410584	FGGY
cardiac atrium development (GO:0003230)	1/8	0.23989273938890673	0.7638375373522555	0	0	4.100827849713436	5.854191644410584	GJA5
regulation of chaperone-mediated autophagy (GO:1904714)	1/8	0.23989273938890673	0.7638375373522555	0	0	4.100827849713436	5.854191644410584	PLK3
regulation of chemokine-mediated signaling pathway (GO:0070099)	1/8	0.23989273938890673	0.7638375373522555	0	0	4.100827849713436	5.854191644410584	ROBO1
cardiac muscle hypertrophy (GO:0003300)	1/8	0.23989273938890673	0.7638375373522555	0	0	4.100827849713436	5.854191644410584	HDAC4
regulation of cytoplasmic translational elongation (GO:1900247)	1/8	0.23989273938890673	0.7638375373522555	0	0	4.100827849713436	5.854191644410584	DPH5
regulation of dopamine receptor signaling pathway (GO:0060159)	1/8	0.23989273938890673	0.7638375373522555	0	0	4.100827849713436	5.854191644410584	DRD3
regulation of dopamine uptake involved in synaptic transmission (GO:0051584)	1/8	0.23989273938890673	0.7638375373522555	0	0	4.100827849713436	5.854191644410584	DRD3
regulation of establishment of protein localization to mitochondrion (GO:1903747)	1/8	0.23989273938890673	0.7638375373522555	0	0	4.100827849713436	5.854191644410584	HAX1
